arrivaltime,ticker,latency
2.28376E+13,IF2207,860
2.28376E+13,IC2208,1436
2.28376E+13,IF2208,2116
2.28381E+13,IC2209,10110
2.28381E+13,IF2209,4716
2.28381E+13,IH2209,13574
2.28381E+13,IC2212,1976
2.28381E+13,IH2212,927
2.28381E+13,IC2207,6515
2.28381E+13,IC2208,3258
2.28381E+13,IF2207,4013
2.28381E+13,IH2207,1965
2.28387E+13,IF2209,2394
2.28387E+13,IH2209,1812
2.28387E+13,IC2212,2007
2.28387E+13,IH2212,793
2.28387E+13,IC2207,715
2.28387E+13,IF2207,1127
2.28387E+13,IC2208,1386
2.28387E+13,IH2207,7946
2.28391E+13,IF2209,4471
2.28391E+13,IH2209,1948
2.28391E+13,IF2212,563
2.28391E+13,IH2212,1430
2.28391E+13,IC2207,847
2.28391E+13,IC2208,6711
2.28391E+13,IF2207,5372
2.28391E+13,IH2207,4567
2.28396E+13,IC2209,1318
2.28396E+13,IF2209,2172
2.28396E+13,IC2212,1991
2.28396E+13,IF2212,5242
2.28396E+13,IC2207,2216
2.28396E+13,IC2208,1572
2.28396E+13,IF2207,1188
2.28396E+13,IH2207,1368
2.28401E+13,IC2209,2008
2.28401E+13,IF2209,1316
2.28401E+13,IH2209,1516
2.28401E+13,IF2212,1644
2.28401E+13,IH2212,1718
2.28401E+13,IC2207,468
2.28401E+13,IF2207,864
2.28401E+13,IH2207,1320
2.28401E+13,IC2208,1615
2.28406E+13,IC2209,4227
2.28406E+13,IF2209,6403
2.28406E+13,IF2212,3249
2.28406E+13,IH2212,4488
2.28406E+13,IC2207,1792
2.28406E+13,IF2207,1757
2.28406E+13,IH2207,1705
2.28406E+13,IC2208,1683
2.28406E+13,IH2208,4571
2.28411E+13,IC2209,1633
2.28411E+13,IF2209,1205
2.28411E+13,IF2212,1787
2.28411E+13,IC2207,6971
2.28411E+13,IF2207,3746
2.28411E+13,IH2207,1818
2.28411E+13,IC2208,492
2.28416E+13,IH2209,2246
2.28416E+13,IH2212,1408
2.28416E+13,IC2207,1189
2.28416E+13,IF2207,1769
2.28416E+13,IH2207,811
2.28416E+13,IH2208,1539
2.28422E+13,IF2209,7395
2.28422E+13,IH2209,3038
2.28422E+13,IF2212,686
2.28422E+13,IC2207,6924
2.28422E+13,IC2208,344
2.28422E+13,IH2207,7042
2.28427E+13,IF2209,2435
2.28427E+13,IF2212,573
2.28427E+13,IC2208,4497
2.28427E+13,IF2207,2992
2.28427E+13,IH2207,1824
2.28431E+13,IC2209,1638
2.28431E+13,IF2209,1987
2.28431E+13,IH2209,13341
2.28431E+13,IF2212,5373
2.28431E+13,IC2207,2064
2.28431E+13,IF2207,971
2.28431E+13,IC2208,1203
2.28431E+13,IF2208,1226
2.28431E+13,IH2207,1203
2.28436E+13,IC2209,15945
2.28436E+13,IF2209,3042
2.28436E+13,IH2209,742
2.28436E+13,IF2212,1321
2.28436E+13,IH2212,1253
2.28436E+13,IC2207,1607
2.28436E+13,IC2208,781
2.28436E+13,IF2207,1152
2.28436E+13,IF2208,4484
2.28436E+13,IH2207,3594
2.28441E+13,IC2209,5294
2.28441E+13,IF2209,7183
2.28441E+13,IC2212,4439
2.28441E+13,IF2212,2424
2.28441E+13,IH2212,1627
2.28441E+13,IC2207,1786
2.28441E+13,IC2208,673
2.28441E+13,IF2207,1667
2.28441E+13,IH2207,2093
2.28446E+13,IF2209,1943
2.28446E+13,IH2209,937
2.28446E+13,IF2212,1113
2.28446E+13,IC2207,7062
2.28446E+13,IF2207,4185
2.28446E+13,IH2207,2328
2.28446E+13,IC2208,1178
2.28451E+13,IC2209,4833
2.28451E+13,IF2209,1613
2.28451E+13,IH2209,937
2.28451E+13,IF2212,1176
2.28451E+13,IH2212,2021
2.28451E+13,IC2207,1479
2.28451E+13,IC2208,780
2.28451E+13,IF2207,8401
2.28451E+13,IF2208,7023
2.28456E+13,IC2209,1425
2.28456E+13,IF2209,510
2.28456E+13,IH2209,418
2.28456E+13,IC2212,7166
2.28456E+13,IF2212,4892
2.28456E+13,IC2207,3765
2.28456E+13,IC2208,3962
2.28456E+13,IF2207,3365
2.28456E+13,IH2207,5068
2.28461E+13,IC2209,2360
2.28461E+13,IH2209,1642
2.28461E+13,IF2212,6644
2.28461E+13,IH2212,4829
2.28461E+13,IC2207,3057
2.28461E+13,IF2207,1718
2.28461E+13,IC2208,648
2.28461E+13,IH2207,778
2.28466E+13,IH2209,11424
2.28466E+13,IC2212,881
2.28466E+13,IF2212,986
2.28466E+13,IH2212,6701
2.28466E+13,IC2207,1903
2.28466E+13,IC2208,516
2.28466E+13,IF2207,1106
2.28466E+13,IF2208,1701
2.28466E+13,IH2207,1207
2.28472E+13,IC2209,2589
2.28472E+13,IF2209,1588
2.28472E+13,IC2212,2449
2.28472E+13,IF2212,1119
2.28472E+13,IC2207,1471
2.28472E+13,IF2207,1340
2.28472E+13,IH2207,1744
2.28472E+13,IC2208,655
2.28472E+13,IH2208,920
2.28476E+13,IC2209,6114
2.28476E+13,IF2209,3085
2.28476E+13,IH2209,1591
2.28476E+13,IC2212,1833
2.28476E+13,IF2212,371
2.28476E+13,IC2207,5830
2.28476E+13,IC2208,2724
2.28476E+13,IF2207,5080
2.28476E+13,IH2207,1622
2.28476E+13,IF2208,3940
2.28476E+13,IH2208,936
2.28482E+13,IC2209,5353
2.28482E+13,IF2209,7223
2.28482E+13,IH2209,1329
2.28482E+13,IF2212,5542
2.28482E+13,IC2207,1010
2.28482E+13,IC2208,1754
2.28482E+13,IF2207,945
2.28482E+13,IH2207,398
2.28482E+13,IH2208,1501
2.28486E+13,IF2212,2781
2.28486E+13,IC2207,875
2.28486E+13,IC2208,5806
2.28486E+13,IF2207,3991
2.28486E+13,IH2207,6106
2.28486E+13,IH2208,4671
2.28491E+13,IC2209,1752
2.28491E+13,IF2212,4907
2.28491E+13,IH2212,2048
2.28491E+13,IC2207,1795
2.28491E+13,IC2208,788
2.28491E+13,IF2207,521
2.28491E+13,IF2208,721
2.28491E+13,IH2207,1102
2.28496E+13,IC2209,5170
2.28496E+13,IC2212,1387
2.28496E+13,IF2212,1592
2.28496E+13,IC2207,806
2.28496E+13,IC2208,1162
2.28496E+13,IF2207,799
2.28496E+13,IH2207,861
2.28501E+13,IC2209,4770
2.28501E+13,IF2209,1965
2.28501E+13,IC2212,796
2.28501E+13,IF2212,466
2.28506E+13,IC2209,2097
2.28506E+13,IF2209,948
2.28506E+13,IC2207,1974
2.28506E+13,IC2208,1137
2.28506E+13,IF2207,704
2.28506E+13,IH2207,721
2.28512E+13,IC2209,11549
2.28512E+13,IF2209,8058
2.28512E+13,IF2212,6246
2.28512E+13,IH2212,4074
2.28512E+13,IC2208,2305
2.28512E+13,IF2207,5307
2.28512E+13,IH2207,3228
2.28516E+13,IC2209,2215
2.28516E+13,IC2212,6156
2.28516E+13,IF2212,3942
2.28516E+13,IH2209,2878
2.28516E+13,IH2212,1477
2.28516E+13,IF2207,2274
2.28516E+13,IH2207,4576
2.28516E+13,IC2208,2958
2.28521E+13,IC2209,2487
2.28521E+13,IH2209,1829
2.28521E+13,IF2212,1216
2.28521E+13,IH2212,1430
2.28521E+13,IF2207,1076
2.28521E+13,IH2207,6844
2.28521E+13,IC2208,4051
2.28526E+13,IH2209,5640
2.28526E+13,IC2212,1468
2.28526E+13,IF2207,1804
2.28526E+13,IH2207,1369
2.28531E+13,IF2209,2798
2.28531E+13,IF2212,8004
2.28531E+13,IF2207,6064
2.28531E+13,IH2207,4058
2.28531E+13,IC2208,2055
2.28531E+13,IF2208,1421
2.28531E+13,IH2208,3788
2.28536E+13,IF2209,2187
2.28536E+13,IH2209,5643
2.28536E+13,IF2212,3536
2.28536E+13,IH2212,1538
2.28536E+13,IC2207,5237
2.28536E+13,IF2207,1714
2.28536E+13,IH2207,1739
2.28536E+13,IH2208,1895
2.28541E+13,IC2209,4930
2.28541E+13,IC2212,2404
2.28541E+13,IF2209,7833
2.28541E+13,IF2212,5888
2.28541E+13,IC2207,3154
2.28541E+13,IF2207,5228
2.28541E+13,IF2208,5417
2.28541E+13,IH2208,5336
2.28541E+13,IH2207,9879
2.28546E+13,IF2209,2603
2.28546E+13,IF2212,1832
2.28546E+13,IC2207,2195
2.28546E+13,IF2207,1063
2.28546E+13,IH2207,1029
2.28551E+13,IF2209,2525
2.28551E+13,IH2212,6896
2.28551E+13,IC2207,2007
2.28551E+13,IF2207,1148
2.28551E+13,IH2207,5514
2.28551E+13,IC2208,3298
2.28551E+13,IH2208,2443
2.28556E+13,IC2209,4484
2.28556E+13,IF2209,725
2.28556E+13,IF2212,8881
2.28556E+13,IC2207,1984
2.28556E+13,IF2207,2081
2.28556E+13,IH2207,1981
2.28556E+13,IC2208,1939
2.28556E+13,IH2208,2001
2.28561E+13,IC2209,3885
2.28561E+13,IF2209,860
2.28561E+13,IC2212,1592
2.28561E+13,IF2212,529
2.28561E+13,IC2207,1921
2.28561E+13,IF2207,563
2.28561E+13,IH2207,780
2.28561E+13,IC2208,1275
2.28561E+13,IH2208,679
2.28566E+13,IC2209,9905
2.28566E+13,IF2209,6186
2.28566E+13,IF2212,7844
2.28566E+13,IC2207,5070
2.28566E+13,IF2207,1040
2.28566E+13,IH2207,1295
2.28566E+13,IF2208,1281
2.28566E+13,IH2208,5976
2.28571E+13,IC2209,7161
2.28571E+13,IF2209,8716
2.28571E+13,IF2212,4390
2.28571E+13,IC2207,794
2.28571E+13,IF2207,6826
2.28571E+13,IH2207,4284
2.28571E+13,IC2208,2295
2.28571E+13,IF2208,2700
2.28571E+13,IH2208,599
2.28576E+13,IC2209,3098
2.28576E+13,IF2209,1952
2.28576E+13,IH2209,1824
2.28576E+13,IF2212,2139
2.28576E+13,IC2207,890
2.28576E+13,IC2208,7375
2.28576E+13,IH2208,1050
2.28576E+13,IF2207,7064
2.28576E+13,IH2207,5405
2.28581E+13,IC2209,2660
2.28581E+13,IF2209,1752
2.28581E+13,IH2209,1820
2.28581E+13,IC2207,536
2.28581E+13,IF2207,1088
2.28581E+13,IH2207,6702
2.28581E+13,IH2208,3969
2.28586E+13,IF2209,5519
2.28586E+13,IH2209,1257
2.28586E+13,IF2212,2945
2.28586E+13,IC2207,8341
2.28586E+13,IF2207,1233
2.28586E+13,IC2208,5661
2.28586E+13,IH2207,2059
2.28586E+13,IH2208,2199
2.28592E+13,IC2209,2640
2.28592E+13,IC2212,1794
2.28592E+13,IF2209,964
2.28592E+13,IF2212,1520
2.28592E+13,IH2209,1472
2.28592E+13,IF2207,2766
2.28592E+13,IH2207,934
2.28592E+13,IC2208,1405
2.28592E+13,IH2208,2207
2.28597E+13,IF2209,2378
2.28597E+13,IH2209,2036
2.28597E+13,IF2212,2484
2.28597E+13,IC2208,1541
2.28597E+13,IF2207,1611
2.28597E+13,IH2207,2386
2.28597E+13,IF2208,2060
2.28597E+13,IH2208,7181
2.28602E+13,IF2209,11670
2.28602E+13,IH2209,4036
2.28602E+13,IH2212,1545
2.28602E+13,IC2207,2008
2.28602E+13,IF2207,6092
2.28602E+13,IH2207,3925
2.28606E+13,IF2209,1090
2.28606E+13,IC2212,1245
2.28606E+13,IF2212,4635
2.28606E+13,IC2207,4818
2.28606E+13,IC2208,1335
2.28606E+13,IF2207,511
2.28606E+13,IH2207,539
2.28611E+13,IC2209,3931
2.28611E+13,IH2209,1049
2.28611E+13,IC2212,8189
2.28611E+13,IF2212,4573
2.28611E+13,IC2207,3911
2.28611E+13,IC2208,2126
2.28611E+13,IF2207,1153
2.28611E+13,IF2208,2658
2.28611E+13,IH2207,8350
2.28611E+13,IH2208,6563
2.28616E+13,IC2209,12645
2.28616E+13,IF2209,8470
2.28616E+13,IH2209,6380
2.28616E+13,IF2212,4012
2.28616E+13,IH2212,1632
2.28616E+13,IC2207,4994
2.28616E+13,IF2207,2526
2.28616E+13,IH2207,2267
2.28616E+13,IH2208,1064
2.28621E+13,IC2209,3979
2.28621E+13,IF2209,1978
2.28621E+13,IH2209,1277
2.28621E+13,IC2212,951
2.28621E+13,IF2212,866
2.28621E+13,IH2212,770
2.28621E+13,IC2207,510
2.28621E+13,IF2207,1981
2.28621E+13,IF2208,593
2.28621E+13,IH2207,531
2.28626E+13,IC2209,2674
2.28626E+13,IF2209,1970
2.28626E+13,IC2212,1966
2.28626E+13,IF2212,652
2.28626E+13,IH2212,705
2.28626E+13,IC2207,2263
2.28626E+13,IF2207,1226
2.28626E+13,IH2207,1166
2.28626E+13,IF2208,7973
2.28626E+13,IH2208,4227
2.28631E+13,IC2209,7290
2.28631E+13,IF2209,3146
2.28631E+13,IH2209,2098
2.28631E+13,IC2212,1136
2.28631E+13,IF2212,431
2.28631E+13,IH2212,1631
2.28631E+13,IC2207,1489
2.28631E+13,IF2207,8496
2.28631E+13,IH2207,6198
2.28631E+13,IC2208,5995
2.28631E+13,IF2208,1329
2.28631E+13,IH2208,1764
2.28636E+13,IC2209,5117
2.28636E+13,IF2209,8101
2.28636E+13,IH2209,4063
2.28636E+13,IC2212,1283
2.28636E+13,IF2212,5966
2.28636E+13,IH2212,6004
2.28636E+13,IC2207,3970
2.28636E+13,IC2208,2432
2.28636E+13,IF2207,2141
2.28636E+13,IH2207,2244
2.28636E+13,IH2208,879
2.28642E+13,IC2209,5460
2.28642E+13,IF2209,2247
2.28642E+13,IH2209,6941
2.28642E+13,IC2212,4125
2.28642E+13,IF2212,5165
2.28642E+13,IH2212,2890
2.28642E+13,IC2207,1096
2.28642E+13,IC2208,1633
2.28642E+13,IF2207,1849
2.28642E+13,IH2207,5210
2.28642E+13,IH2208,4043
2.28648E+13,IC2209,11861
2.28648E+13,IF2209,6647
2.28648E+13,IH2209,7879
2.28648E+13,IC2212,5368
2.28648E+13,IF2212,2566
2.28648E+13,IH2212,758
2.28648E+13,IC2207,664
2.28648E+13,IF2207,2037
2.28648E+13,IH2207,365
2.28648E+13,IH2208,1059
2.28651E+13,IF2209,2893
2.28651E+13,IC2212,2091
2.28651E+13,IH2212,1401
2.28651E+13,IC2207,2031
2.28651E+13,IF2207,744
2.28651E+13,IF2208,1732
2.28651E+13,IH2207,730
2.28651E+13,IH2208,1272
2.28658E+13,IF2209,2634
2.28658E+13,IH2209,1824
2.28658E+13,IC2212,1906
2.28658E+13,IF2212,584
2.28658E+13,IH2212,1018
2.28658E+13,IC2207,1030
2.28658E+13,IC2208,1436
2.28658E+13,IF2207,1319
2.28658E+13,IH2207,1927
2.28661E+13,IC2209,4238
2.28661E+13,IF2209,2224
2.28661E+13,IC2212,5980
2.28661E+13,IF2212,2578
2.28661E+13,IC2207,3874
2.28661E+13,IC2208,1301
2.28661E+13,IF2207,8767
2.28661E+13,IF2208,6210
2.28661E+13,IH2208,3953
2.28666E+13,IC2209,2977
2.28666E+13,IF2209,6244
2.28666E+13,IH2209,3751
2.28666E+13,IC2212,1146
2.28666E+13,IH2212,1581
2.28666E+13,IC2207,5380
2.28666E+13,IF2207,1635
2.28666E+13,IF2208,6156
2.28666E+13,IH2208,2180
2.28666E+13,IH2207,6267
2.28671E+13,IC2209,1705
2.28671E+13,IF2209,893
2.28671E+13,IC2212,898
2.28671E+13,IH2212,5877
2.28671E+13,IC2207,3578
2.28671E+13,IF2207,2184
2.28671E+13,IH2207,914
2.28671E+13,IH2208,1618
2.28676E+13,IC2209,3719
2.28676E+13,IF2209,1720
2.28676E+13,IC2212,7326
2.28676E+13,IH2212,2640
2.28676E+13,IC2207,5373
2.28676E+13,IF2207,17798
2.28676E+13,IH2207,50857
2.28676E+13,IH2208,20987
2.28682E+13,IC2209,4780
2.28682E+13,IF2209,1673
2.28682E+13,IH2209,431
2.28682E+13,IC2212,1445
2.28682E+13,IF2212,650
2.28682E+13,IH2212,4200
2.28682E+13,IC2207,1485
2.28682E+13,IF2207,915
2.28682E+13,IH2207,991
2.28686E+13,IC2209,8251
2.28686E+13,IH2209,5356
2.28686E+13,IC2212,1454
2.28686E+13,IH2212,775
2.28686E+13,IC2207,1494
2.28686E+13,IF2207,666
2.28686E+13,IH2207,628
2.28686E+13,IH2208,1813
2.28692E+13,IC2209,6152
2.28692E+13,IF2209,1739
2.28692E+13,IH2209,6435
2.28692E+13,IC2212,3587
2.28692E+13,IF2212,5188
2.28692E+13,IH2212,2940
2.28692E+13,IC2207,939
2.28692E+13,IF2207,6073
2.28692E+13,IH2207,3604
2.28692E+13,IH2208,2404
2.28696E+13,IC2209,2310
2.28696E+13,IF2209,1377
2.28696E+13,IH2209,1659
2.28696E+13,IC2212,2279
2.28696E+13,IF2212,1348
2.28696E+13,IH2212,5555
2.28696E+13,IC2207,4937
2.28696E+13,IF2207,1731
2.28696E+13,IF2208,1674
2.28696E+13,IH2207,1416
2.28696E+13,IH2208,469
2.28701E+13,IC2209,2224
2.28701E+13,IH2209,1788
2.28701E+13,IC2212,1361
2.28701E+13,IF2212,1965
2.28701E+13,IC2207,928
2.28701E+13,IF2207,1652
2.28701E+13,IH2207,1762
2.28701E+13,IF2208,6544
2.28701E+13,IH2208,3559
2.28706E+13,IF2209,9085
2.28706E+13,IH2209,5122
2.28706E+13,IF2212,3077
2.28706E+13,IH2212,5133
2.28706E+13,IC2207,2490
2.28706E+13,IC2208,1076
2.28706E+13,IF2207,1075
2.28706E+13,IF2208,1514
2.28706E+13,IH2207,5116
2.28706E+13,IH2208,3669
2.28711E+13,IF2209,5333
2.28711E+13,IF2212,1797
2.28711E+13,IF2207,1610
2.28711E+13,IH2207,1187
2.28711E+13,IC2208,7644
2.28711E+13,IF2208,3763
2.28711E+13,IH2208,15410
2.28716E+13,IC2209,2075
2.28716E+13,IF2209,1020
2.28716E+13,IH2209,652
2.28716E+13,IC2212,6766
2.28716E+13,IF2212,3455
2.28716E+13,IC2207,2085
2.28716E+13,IF2207,837
2.28716E+13,IH2207,942
2.28716E+13,IH2208,930
2.28722E+13,IF2209,5620
2.28722E+13,IF2212,8360
2.28722E+13,IH2212,4706
2.28722E+13,IC2207,2261
2.28722E+13,IC2208,810
2.28722E+13,IF2207,5108
2.28722E+13,IH2207,816
2.28722E+13,IF2208,3582
2.28722E+13,IH2208,1516
2.28727E+13,IC2209,6799
2.28727E+13,IF2209,1518
2.28727E+13,IF2212,1611
2.28727E+13,IC2207,1535
2.28727E+13,IF2207,1999
2.28727E+13,IH2207,1046
2.28727E+13,IC2208,1163
2.28727E+13,IF2208,1239
2.28727E+13,IH2208,2069
2.28731E+13,IC2209,6599
2.28731E+13,IF2209,2137
2.28731E+13,IH2209,391
2.28731E+13,IC2212,2261
2.28731E+13,IH2212,1506
2.28731E+13,IC2207,4634
2.28731E+13,IF2207,1194
2.28731E+13,IH2207,1172
2.28731E+13,IC2208,1716
2.28731E+13,IH2208,519
2.28737E+13,IC2209,5023
2.28737E+13,IH2212,978
2.28737E+13,IC2207,1679
2.28737E+13,IF2207,927
2.28737E+13,IH2207,7601
2.28737E+13,IH2208,4612
2.28741E+13,IC2209,4363
2.28741E+13,IC2212,1467
2.28741E+13,IF2209,9400
2.28741E+13,IF2212,7018
2.28741E+13,IH2209,4589
2.28741E+13,IC2207,1872
2.28741E+13,IF2207,2100
2.28741E+13,IH2207,462
2.28741E+13,IH2208,6223
2.28746E+13,IC2209,2039
2.28746E+13,IF2209,561
2.28746E+13,IH2209,794
2.28746E+13,IF2212,1096
2.28746E+13,IH2212,2056
2.28746E+13,IC2207,536
2.28746E+13,IF2207,951
2.28746E+13,IH2207,1648
2.28751E+13,IC2209,2387
2.28751E+13,IF2209,1122
2.28751E+13,IH2209,1096
2.28751E+13,IC2212,2293
2.28751E+13,IF2212,569
2.28751E+13,IH2212,818
2.28751E+13,IC2207,798
2.28751E+13,IF2207,6423
2.28751E+13,IH2207,4121
2.28751E+13,IH2208,8511
2.28756E+13,IC2209,4604
2.28756E+13,IF2209,2635
2.28756E+13,IH2209,1344
2.28756E+13,IF2212,1396
2.28756E+13,IC2207,2130
2.28756E+13,IC2208,967
2.28756E+13,IF2207,752
2.28756E+13,IH2207,580
2.28756E+13,IH2208,720
2.28761E+13,IC2209,8210
2.28761E+13,IF2209,5313
2.28761E+13,IH2209,3832
2.28761E+13,IC2212,1893
2.28761E+13,IC2207,5932
2.28761E+13,IF2207,2689
2.28761E+13,IH2207,1020
2.28767E+13,IC2209,4588
2.28767E+13,IC2212,1327
2.28767E+13,IF2209,1615
2.28767E+13,IH2212,5180
2.28767E+13,IC2207,928
2.28767E+13,IF2207,1546
2.28767E+13,IF2208,1167
2.28767E+13,IH2207,14547
2.28772E+13,IC2209,6016
2.28772E+13,IF2209,8452
2.28772E+13,IC2212,5498
2.28772E+13,IF2212,5105
2.28772E+13,IH2212,1884
2.28772E+13,IC2207,809
2.28772E+13,IF2207,927
2.28772E+13,IH2207,601
2.28776E+13,IC2209,2331
2.28776E+13,IF2209,596
2.28776E+13,IC2212,1511
2.28776E+13,IF2212,1410
2.28776E+13,IC2207,2173
2.28776E+13,IF2207,2038
2.28776E+13,IH2207,1089
2.28776E+13,IH2208,1156
2.28781E+13,IC2209,2116
2.28781E+13,IF2209,1615
2.28781E+13,IF2212,1443
2.28781E+13,IC2207,1233
2.28781E+13,IF2207,5797
2.28781E+13,IH2207,3844
2.28786E+13,IC2209,5855
2.28786E+13,IF2209,2071
2.28786E+13,IC2207,1351
2.28786E+13,IF2207,854
2.28786E+13,IF2208,9690
2.28786E+13,IH2207,8144
2.28786E+13,IH2208,1335
2.28791E+13,IC2209,6658
2.28791E+13,IF2209,3021
2.28791E+13,IH2209,1343
2.28791E+13,IC2212,2110
2.28791E+13,IF2212,781
2.28791E+13,IH2212,446
2.28791E+13,IC2207,4607
2.28791E+13,IF2207,1359
2.28791E+13,IH2207,1448
2.28791E+13,IH2208,483
2.28796E+13,IC2209,1983
2.28796E+13,IF2209,1505
2.28796E+13,IH2209,5886
2.28796E+13,IC2212,2048
2.28796E+13,IF2212,1131
2.28796E+13,IH2212,1271
2.28796E+13,IC2207,1518
2.28796E+13,IF2207,769
2.28796E+13,IH2207,5024
2.28796E+13,IC2208,1239
2.28801E+13,IC2209,4586
2.28801E+13,IF2209,7696
2.28801E+13,IC2212,1830
2.28801E+13,IF2212,1557
2.28801E+13,IC2207,1542
2.28801E+13,IF2207,1071
2.28801E+13,IH2207,903
2.28801E+13,IH2208,4877
2.28806E+13,IF2209,2397
2.28806E+13,IC2212,870
2.28806E+13,IF2212,6128
2.28806E+13,IC2207,2335
2.28806E+13,IF2207,1600
2.28806E+13,IH2207,2030
2.28812E+13,IF2209,1617
2.28812E+13,IF2212,1249
2.28812E+13,IC2207,1240
2.28812E+13,IF2207,4382
2.28812E+13,IH2207,2508
2.28817E+13,IC2209,5669
2.28817E+13,IF2209,2112
2.28817E+13,IF2212,1558
2.28817E+13,IC2207,1349
2.28817E+13,IF2207,753
2.28817E+13,IH2207,2097
2.28817E+13,IC2208,7481
2.28822E+13,IC2209,3322
2.28822E+13,IF2209,5035
2.28822E+13,IF2212,3811
2.28822E+13,IC2207,6265
2.28822E+13,IF2207,1776
2.28822E+13,IC2208,4696
2.28822E+13,IF2208,499
2.28822E+13,IH2207,568
2.28826E+13,IC2209,2855
2.28826E+13,IF2209,1565
2.28826E+13,IH2209,1259
2.28826E+13,IF2212,949
2.28826E+13,IC2207,1840
2.28826E+13,IF2207,813
2.28826E+13,IF2208,1183
2.28826E+13,IH2207,5395
2.28831E+13,IC2212,11831
2.28831E+13,IF2212,7316
2.28831E+13,IC2207,1493
2.28831E+13,IF2207,1848
2.28831E+13,IF2208,1809
2.28831E+13,IH2207,1218
2.28836E+13,IF2209,7146
2.28836E+13,IH2209,2016
2.28836E+13,IF2212,3926
2.28836E+13,IC2207,1816
2.28836E+13,IH2207,1039
2.28836E+13,IF2208,974
2.28841E+13,IC2209,6587
2.28841E+13,IF2209,1430
2.28841E+13,IC2212,4160
2.28841E+13,IF2212,742
2.28841E+13,IC2207,1047
2.28841E+13,IF2207,1119
2.28841E+13,IF2208,1786
2.28841E+13,IH2207,1609
2.28841E+13,IH2208,2085
2.28846E+13,IC2209,4592
2.28846E+13,IF2209,1895
2.28846E+13,IH2209,1413
2.28846E+13,IC2212,1849
2.28846E+13,IF2212,433
2.28846E+13,IC2207,1374
2.28846E+13,IF2207,6112
2.28846E+13,IF2208,5474
2.28846E+13,IH2207,4212
2.28851E+13,IC2209,1257
2.28851E+13,IF2209,1746
2.28851E+13,IH2209,1816
2.28851E+13,IC2212,2002
2.28851E+13,IF2212,1339
2.28851E+13,IH2212,1693
2.28851E+13,IC2207,8877
2.28851E+13,IF2207,5680
2.28851E+13,IH2207,3943
2.28851E+13,IF2208,1704
2.28851E+13,IH2208,587
2.28857E+13,IC2209,2745
2.28857E+13,IF2209,524
2.28857E+13,IH2209,783
2.28857E+13,IC2212,1182
2.28857E+13,IF2212,1563
2.28857E+13,IH2212,388
2.28857E+13,IC2207,577
2.28857E+13,IC2208,1225
2.28857E+13,IF2207,1185
2.28857E+13,IF2208,1945
2.28857E+13,IH2207,5610
2.28857E+13,IH2208,4172
2.28861E+13,IC2209,4713
2.28861E+13,IF2209,590
2.28861E+13,IH2209,6468
2.28861E+13,IC2212,757
2.28861E+13,IF2212,792
2.28861E+13,IC2207,2099
2.28861E+13,IC2208,1126
2.28861E+13,IF2207,996
2.28861E+13,IF2208,1751
2.28861E+13,IH2207,1387
2.28866E+13,IC2209,3476
2.28866E+13,IF2209,5459
2.28866E+13,IH2209,3135
2.28866E+13,IF2212,5118
2.28866E+13,IH2212,3727
2.28866E+13,IC2207,1694
2.28866E+13,IF2207,1161
2.28866E+13,IF2208,554
2.28866E+13,IH2207,1851
2.28872E+13,IF2209,4708
2.28872E+13,IF2212,2161
2.28872E+13,IH2209,1202
2.28872E+13,IH2212,1866
2.28872E+13,IC2207,2036
2.28872E+13,IF2207,1416
2.28872E+13,IF2208,488
2.28876E+13,IF2209,4560
2.28876E+13,IF2212,1034
2.28876E+13,IH2209,751
2.28876E+13,IH2212,1156
2.28876E+13,IC2207,1724
2.28876E+13,IC2208,1908
2.28876E+13,IF2207,6996
2.28876E+13,IF2208,10065
2.28881E+13,IF2209,3215
2.28881E+13,IF2212,1310
2.28881E+13,IH2209,966
2.28881E+13,IH2212,1608
2.28881E+13,IC2207,8050
2.28881E+13,IF2207,1697
2.28881E+13,IF2208,587
2.28881E+13,IH2207,1163
2.28886E+13,IF2209,1579
2.28886E+13,IH2209,832
2.28886E+13,IC2212,7370
2.28886E+13,IF2212,1760
2.28886E+13,IH2212,1818
2.28886E+13,IC2207,1829
2.28886E+13,IF2207,1449
2.28886E+13,IF2208,904
2.28886E+13,IH2207,844
2.28891E+13,IF2209,4339
2.28891E+13,IH2209,8030
2.28891E+13,IF2212,4958
2.28891E+13,IH2212,2746
2.28891E+13,IC2207,1617
2.28891E+13,IF2207,1733
2.28891E+13,IH2207,661
2.28891E+13,IF2208,485
2.28896E+13,IH2209,1997
2.28896E+13,IH2212,5676
2.28896E+13,IC2207,837
2.28896E+13,IF2207,962
2.28896E+13,IF2208,1140
2.28896E+13,IH2207,5122
2.28902E+13,IF2212,7945
2.28902E+13,IH2212,4892
2.28902E+13,IC2207,2635
2.28902E+13,IF2207,898
2.28902E+13,IH2207,1518
2.28907E+13,IF2209,9782
2.28907E+13,IH2209,5061
2.28907E+13,IF2212,2586
2.28907E+13,IH2212,467
2.28907E+13,IC2207,962
2.28907E+13,IF2207,5466
2.28907E+13,IH2207,2041
2.28911E+13,IC2209,6762
2.28911E+13,IF2209,3075
2.28911E+13,IH2209,1178
2.28911E+13,IF2212,1401
2.28911E+13,IC2207,4794
2.28911E+13,IF2207,2771
2.28911E+13,IF2208,1338
2.28911E+13,IH2207,4636
2.28916E+13,IC2209,2817
2.28916E+13,IF2209,514
2.28916E+13,IH2209,915
